,text,rating,sentiment_label
1564,"Saya pakai untuk jarak kira2 12 meter, ditambah keatas dan kebawah sekitar 7 meter, tapi kabelnya pas banget panjangnya. Padahal sengaja pilih yg 30 meter karena takut kalau pilih yg 20 menter terlalu ketat. Kesimpulannya adalah panjang kabel TIDAK JUJUR, BUKAN 30 METER.",2,0
1044,Brg yg mau dilindungi dikirim tanpa ini,1,0
873,Ga kepake. Jelek . Rusak,1,0
919,"Barang tidak ada...
Uang dikembalikan tidak sesuai yang dibayarkan... Plus Ongkir tetap tidak berubah padahal volume dan berat justru ada dibarang yang ditolak.... 
SANGAT MENGECEWAKAN
TIDAK DAPAT DIREKOMENDASIKAN",1,0
746,"proses pengirimannya agak lambat,memakan wak tu seminggu untuk sampe kerumah",1,0
197,Pengirimannnnn sangat lambatttttttttt,1,0
683,"ringan kaya hp ringan
spiker telpon rusakkkk",2,0
1151,Maaf tidak sesuai deskripsi. Harusnya konfirmasi dulu sebelum kirim jika beda dengan deskripsi. Keterangan doff yg datang bening botolnya. Trims,2,0
698,"Segel da kbuka, dicek kurang gel nya kagak ada yaaak",1,0
1565,Stick yang datang ada 2 tombol yang tidak berfungsi,2,0
484,"Lapak yang paling mengecewakan,  karena tidak mengirim barang dengan sesuai, hanya Mengirimkan tripod dan holder sementara penyambung nya tidak di kirimkan.
Akhirnya barang menjadi tidak berguna",1,0
31,mungkin karena harga juga.. jadi susah dipake..hehe staplesnya gak nancep sampe oenuh..,2,0
634,Official store tp buruk. Saya kecewa,1,0
1223,Thanks..........................................,2,0
783,"Pengiriman lama sekali &amp;amp; tidak ada follow up dari seller mengenai komplain tsb, packaging&#39;y pun hanya dgn plastik kresek, kualitas barang biasa saja, semua lubang berfungsi hanya saja utk dicolok dgn usb otg sangat sangat keras &amp;amp; susah sekali.",2,0
543,Speakernya tidak stereo alias MONO,1,0
345,"Barang tidak sesuai gambar , ukuran sangat kecil",2,0
1675,"kurang respon kalau ada kendala barang nya
kedepan coba pelayanan nya lebih mantap lagi",1,0
1801,"Repon dan pengiriman biasa aj gak cepet, buat barang kualitas lumayan, tp ada kena lem bagian kanan kayak d foto, harus nya di cek lagi sebelum kirim dan kotak nya jg ancur banget gak rapi",2,0
1314,"baru diterima sesuai foto, lalu dicharge, pas balik2 baterai sdh menggelembung dan sdh rusak total, terima kasih",1,0
1626,"Seller ketik dilapaknya Advan S5E Full View 4G, padahal buat S5E Pro 4G, kayaknya judul lapak udah diganti. pas dichat jawabnya datar, katanya tak ada retur kalo salah tipe, padahal sellernya yg salah ketik., tak ada solusi, akhirnya, ya begono ...",1,0
991,Kelamaan pengiriman barang,1,0
1778,Barang cepat sampe cuma nga berfungsi atau nga bisa pake gan . Bukan ori juga,1,0
1034,"kacanya retak,  kaya hp second",1,0
1654,Lama pengirimannya 😩,1,0
486,"Barangnya biasa aja, untung belinya dapet harga flash sale, kalo harga asli dbandingin sama barangnya mah mending beli merk lain aja. Mana sellernya juga ngeproses pembeliannya lama bener lagi. Tapi bintang diatas cuma buat penilaian barang, jadi masih bisa dapet bintang 2.",2,0
1157,"Barangnya tidak sesuai harapan,,payah!!!",1,0
1149,Barang tidak sesuai deskripsi,1,0
1405,"Barang rusak semua, hp china bener2 payah,  sesuai harga kualitas jelek,  maklum lah,  harga beda 2x lipat dgn yg asli.",1,0
396,"Tidak sesuai foto barangnya,kecewa..............",1,0
1578,Earphone yg satunya ga bunyi,2,0
1425,"barang rekondisi, tidak dicantumkan pada deskripsi",2,0
975,"barang rusak , tidak mau connect ke hp.. bisa return ga",1,0
1393,"Proses barang lama, padahal lagi butuh :(",2,0
1049,Pesanan tidak sesuai deskripsi. Pesan Ni-CD dikirim Ni-MH,1,0
126,"Keterangan isi 10,,ternyata 1 biji,, biji lo tuh muahal baut segitu 5rb",1,0
974,"barang kw,penjual tdk mau tanggung jawab",1,0
1144,"Gak ad barang!!
Mohon diperbaiki pelayanannya.. HARGAI PEMBELI.. Jangan asal kirim pesanan kl barang gak ada  atau gak sesuai pesanan.. Nanya dulu sharusnya..masih mau gak",1,0
1716,"Left left, so far suara enakeun tp telinga bukan kiri dua duanya 😂😂",2,0
1507,Kwalitas menengecewakan langsung rusak,1,0
507,SAMPAH! Anggap aja sedekah deh... Ini produk sampah. Langsung gak bisa dipake begitu dibuka... Stay away!,1,0
52,Barang sesuai sih. Tapi pas dinyalain alarmnya langsung idup. Batre jg dapet yg udah low. Bahan ringkih. Alhasil cuman jd gantungan kunci biasa. Ya harga segitu ga bisa ngarep lebih lah.,2,0
632,"Ukurannya kecil, klo mau beli size dilebihin. misalkan size 42 belinya 43. size 43 belinya 44.",1,0
931,Pengiriman cepat hanya hpx tdk bisa putar musik n tobol2x kurang bgs,1,0
336,Barang rusak tidak bisa dipakai,2,0
552,barang yg dikirim tidak sesuai pesanan dan gambar. padahal udah tanya mana yg rady dan sudah pesan sesuai yg tertera. tapi dikasihnya asal aja,2,0
399,"Barang ga bisa di pake, gimana dong saya mau tuker tolong dongg, punya orang soalnyaaa",1,0
781,Kaya dikasi barang bekas pakai,1,0
1608,"Size bola kecil, katanya size 7 ternyata barang yg datang size 6. Harga masuk akal.",2,0
848,yaaa begitulah harga sesuai dengan kwalita barang....,2,0
1003,makasih barang sudah saya terima .......,1,0
694,waduh baru sekali kena air langsung masuk deh air nya katanya kuat air dan saya cuma pake sambil wudhu apalagi kalo pake renang hadeuh,2,0
1549,"Isi dalam nya ada sebagian Karatan walaupun di segel,,",2,0
621,"Kecewa berat !!!
1. Respon penjual sangat lama, kurang dari 1 jam sebelum auto cancel, resi baru diinput
2. Diminta penggantian Size via chat, dijawab &#34;Iya&#34; tapi ternyata tidak diganti.
3. Mengganti kurir tanpa pemberitahuan terlebih dahulu, akibatnya saya kena charge lebih dan satu barang tidak jadi dikirim untuk mengganti kelebihan ongkos kirim.
4. Salah penulisan alamat, sehingga paket misroute sampai 2 kali.
5. Ketika diminta menghubungi kurir untuk merevisi alamat, hanya dijawab &#34;kami cek dulu&#34; lalu menghilang !!! 
Saya akan ubah feedback ini jika ada tanggung jawab anda untuk menyelesaikan masalah ini !!!",1,0
1350,Sepertinya penjual tidak mengecek kondisi barang sebelum dikirim.barang yg saya terima tidak bisa dicas karena lubang cargernya gak pas dengan konektor,2,0
270,brg oke dan kualitas bagus punya. nambun tidak ada cara pemakainya,2,0
1354,Produk jelek dipakai tapaknya lepas,1,0
1748,"Barang yg di pesan tidak sesuai pesanan...( pesan 2 jenis barang )yg datang...cuman satu, RUGI.....banyak",1,0
213,walau barang berbeda tetapi respons penjual cukup bagus,2,0
757,Produk out of stock dipakai nomor resi produk pengiriman sebelumnya. Saya sampai curiga sama tetangga dan kurir JNE. Memang sudah dikasih barang pengganti tapi tetap saja ketidak telitian kalian membuat hubungan saya dengan orang lain tidak baik. Mohon diperbaiki ke depannya.,1,0
193,kualitas kurang... ada bagian agak retas,1,0
929,tidak sesuai gambar ... kw atau apa ya ... rupa sama ... tap beda sama yg dlu pernah saya beli ... apakah versi 2015 nya ... blm di coba ... mdah mdhan z tidak mengecewakan pas udah di pake ... thankq,2,0
668,payahh.. blum 1 bulan udah rusak,2,0
437,"pesan warna merah ,,, dikirim warna biru , sangat mengecewakan !!!",1,0
958,Barang tidak sesuai deskripsi dan tidak bisa digunakan,1,0
256,"stock lama
sudah bnyk terkelupas",1,0
1254,Kondisi barang tidak terlalu persis seperti digambar dan jahitannya kurang rapi takutnya dipakai sekali bisa sobek.,2,0
49,"Barang yang dikirimkan tidak bisa dipakai (rusak). Minta solusi via chat, tidak ditanggapin. Seller kurang bertanggung jawab dalam hal garansi barang cacat. Seller berdalih barang dites normal sebelum dikirim. Tetapi saat barang sampai, seller lepas tangan. Ya sudah lah...",1,0
1430,Ga nempel sama sekali.........,2,0
160,Di pake 1 kali doang langsung Bangkar.  Ga bisa di cas sia sia dah beli nya juga,2,0
227,barang sesuai tpi proses lambat,2,0
538,"Kotak rusak, lem sepatunya gk bngt",1,0
1724,"barang sangat amat jelek, batre ga bagus dan hp ga bisa berfungsi dengan baik padahal baru dibeli.",1,0
886,"paraahhhhhhh.... minta hitam datang biru... gimana sih-_- kalo ga ada cancel ajaa.... niat jualan ga sih... fakk...
kalo ada bintang 0 gw kasi bintang -5 sekaliannn....pffftttttttt
jualan tu yg jujurr biar berkaah !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! pfffttttt",1,0
220,"😥😥 not good quality, not even close.",2,0
